"{66EB2853-29D2-4601-8C55-4955405BC0F4}","59950","1995-02-16 00:00","RG30 4PB","T","N","F","316","","THE MEADWAY","TILEHURST","READING","READING","READING","A","A"
"{4FDBCF45-E9EC-4EDE-85A5-5186D1DB1D4B}","41250","1995-08-18 00:00","RG30 2DQ","F","N","L","JOSEPHINE COURT","72","SOUTHCOTE ROAD","READING","READING","READING","READING","A","A"
"{7A7E0C03-D471-4E47-875C-D534A621E82F}","57500","1995-02-09 00:00","RG30 6NF","T","N","F","8","","HIRSTWOOD","TILEHURST","READING","READING","READING","A","A"
"{B7B2280E-A195-4D41-ABD5-C6A5A05166F1}","48500","1995-10-20 00:00","RG30 4AU","S","N","F","11","","ELAN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{08B8DF79-0FA7-4234-B10B-B887D56B603D}","48000","1995-08-25 00:00","RG30 6ED","T","N","F","54","","VALE CRESCENT","TILEHURST","READING","READING","READING","A","A"
"{399B0EAE-60B6-4987-B21C-C821BA8239AF}","67950","1995-07-13 00:00","RG30 2DE","F","Y","L","24","FLAT 3","WESTCOTE ROAD","READING","READING","READING","READING","A","A"
"{29CBBA6E-C4B9-4387-BFB2-CE3F8CD8843F}","55000","1995-03-20 00:00","RG30 4TA","T","N","F","120","","CORWEN ROAD","TILEHURST","READING","READING","READING","A","A"
"{89F7FE29-5E9B-4128-B7A6-2AA086CA861C}","55000","1995-08-11 00:00","RG30 2SE","T","N","F","20","","WANTAGE ROAD","READING","READING","READING","READING","A","A"
"{D9433985-E589-4C18-9F6F-C4A1F9961BCD}","51000","1995-08-07 00:00","RG30 2AS","F","N","L","MARIA COURT","20","SOUTHCOTE ROAD","READING","READING","READING","READING","A","A"
"{89ECBAC1-F9A4-4B3D-840B-CE46BCE8385D}","54000","1995-06-16 00:00","RG30 2QJ","T","N","F","74","","SHAFTESBURY ROAD","READING","READING","READING","READING","A","A"
"{2346388B-D427-4811-8C3B-BA1E15B7F27B}","147500","1995-05-19 00:00","RG30 4QB","D","N","F","84","","FAIRWAY AVENUE","TILEHURST","READING","NEWBURY","BERKSHIRE","A","A"
"{259CBB99-AAA7-4D10-9A00-CAD67A12B335}","44000","1995-03-31 00:00","RG30 6TU","S","N","F","827","","OXFORD ROAD","TILEHURST","READING","READING","READING","A","A"
"{E0B0AAD3-30BF-4DE2-947E-BFC78C39E188}","48500","1995-01-31 00:00","RG30 6EJ","S","N","F","101","","RODWAY ROAD","TILEHURST","READING","READING","READING","A","A"
"{CA15516D-4308-4DC3-9B49-CAE532EE2644}","65000","1995-06-20 00:00","RG30 3JJ","S","N","F","99","","BRUNEL ROAD","READING","READING","READING","READING","A","A"
"{62D28157-AF3F-48F8-A1D4-BFD3B41DF3E7}","59950","1995-04-28 00:00","RG30 4SH","T","N","F","19","","CORWEN ROAD","TILEHURST","READING","READING","READING","A","A"
"{72B5883B-5EAC-46D6-B939-2E57CC2C7E70}","68000","1995-06-30 00:00","RG30 6XU","S","N","F","65","","GRASMERE AVENUE","TILEHURST","READING","READING","READING","A","A"
"{77D738FD-109F-48DE-BC1A-BFD9F8D3EABF}","37000","1995-07-14 00:00","RG30 2EL","T","N","F","14","","RUTLAND ROAD","READING","READING","READING","READING","A","A"
"{8E0CCB21-B121-4353-8DCF-D90FE46811F7}","50000","1995-01-20 00:00","RG30 1BY","T","N","F","14","","BARNWOOD CLOSE","READING","READING","READING","READING","A","A"
"{3CF3964D-790C-401E-9D1F-BC6294CB7F01}","34950","1995-06-30 00:00","RG30 2QD","F","N","L","139","FLAT C","WAVERLEY ROAD","READING","READING","READING","READING","A","A"
"{A09D5C3A-1AAA-43F7-A62F-B8E37DE11EFA}","52000","1995-08-18 00:00","RG30 2UU","T","N","F","68","","BELMONT ROAD","READING","READING","READING","READING","A","A"
"{F53FC741-75A8-4894-98FD-C4E51B5ADB05}","54950","1995-05-26 00:00","RG30 1BS","T","N","F","55","","AUDLEY STREET","READING","READING","READING","READING","A","A"
"{13F84620-AFB6-4F6A-9961-BC6DDBA37D46}","59950","1995-04-28 00:00","RG30 4LU","T","N","F","20","","ELVASTON WAY","TILEHURST","READING","READING","READING","A","A"
"{35516B86-885D-4517-8566-D923C5BE9873}","53000","1995-10-31 00:00","RG30 3EJ","T","N","F","37","","SILCHESTER ROAD","READING","READING","READING","READING","A","A"
"{1042C4C5-5571-46A7-B369-320C3B290BE6}","40000","1995-11-07 00:00","RG30 1BY","F","Y","L","33","FLAT 11","BARNWOOD CLOSE","READING","READING","READING","READING","A","A"
"{E52384EF-ADE4-4708-96F8-BC70601EECE4}","50000","1995-05-01 00:00","RG30 2DU","F","N","L","INGLEWOOD COURT","53","LIEBENROOD ROAD","READING","READING","READING","READING","A","A"
"{6CA859F2-6DE0-43E3-A9D1-C70F229CB106}","51500","1995-05-12 00:00","RG30 2UL","T","N","F","51","","ALBANY ROAD","READING","READING","READING","READING","A","A"
"{E6888B39-30E6-4038-A19A-C879DC431F5F}","65000","1995-08-25 00:00","RG30 4QP","S","N","F","6","","HAYWOOD WAY","READING","READING","READING","READING","A","A"
"{5B711575-79CB-47AF-BA7D-C8C986CB0AF3}","30500","1995-01-27 00:00","RG30 4DN","F","N","L","6","","STOUR CLOSE","TILEHURST","READING","READING","READING","A","A"
"{4A5C1272-9B54-43A8-B18B-C8D51027F339}","45000","1995-11-27 00:00","RG30 6BW","F","N","L","15","","TYLERS PLACE","TILEHURST","READING","READING","READING","A","A"
"{ABA30131-3EF3-4969-8E40-B8FF9D4665D0}","55000","1995-01-18 00:00","RG30 1BY","T","N","F","34","","BARNWOOD CLOSE","READING","READING","READING","READING","A","A"
"{6B3372AC-97E3-4158-ABF6-C8E03EC0865F}","76000","1995-07-19 00:00","RG30 2SZ","T","N","F","61","","KENSINGTON ROAD","READING","READING","READING","READING","A","A"
"{912B4DED-3A7A-4719-A16C-2B087BD1C1F9}","79000","1995-09-22 00:00","RG30 2SZ","T","N","F","87","","KENSINGTON ROAD","READING","READING","READING","READING","A","A"
"{8A8BE2F5-AC4E-4E70-BAF1-CB39532BF5E0}","33000","1995-09-15 00:00","RG30 4DL","F","N","L","17","","TEST CLOSE","TILEHURST","READING","READING","READING","A","A"
"{3CCA39B6-7B38-426F-B7B0-CB3AFA19A0E3}","57500","1995-07-28 00:00","RG30 1LB","T","N","F","18","","WESTBROOK ROAD","READING","READING","READING","READING","A","A"
"{FE08F618-4566-491C-AEB1-D6F62FF94CB1}","48750","1995-11-30 00:00","RG30 6TY","S","N","F","5","","RINGWOOD ROAD","TILEHURST","READING","READING","READING","A","A"
"{0EB9F812-AA6B-427F-BD55-2788EE81D1F8}","85950","1995-06-19 00:00","RG30 4QP","S","N","F","21","","HAYWOOD WAY","READING","READING","READING","READING","A","A"
"{85CC6725-1109-4A20-93C7-D95204ADBDD2}","49500","1995-03-24 00:00","RG30 4LR","T","N","F","26","","BROMLEY WALK","TILEHURST","READING","READING","READING","A","A"
"{0D5C2221-7C59-4F16-9459-D95E3A482272}","76500","1995-02-15 00:00","RG30 4SY","S","N","F","2","","BRAN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{D54C3D1D-A124-45AF-9A93-D95F10416B75}","48500","1995-06-30 00:00","RG30 1JS","T","N","F","41","","ALMA STREET","READING","READING","READING","READING","A","A"
"{AD7EB35F-9166-4832-A70E-D006447AF0B2}","105000","1995-07-29 00:00","RG30 6TR","D","N","F","895","","OXFORD ROAD","TILEHURST","READING","READING","READING","A","A"
"{35FEC311-2877-49D6-BEB5-BCB4FED96142}","54000","1995-05-26 00:00","RG30 4PS","T","N","F","10","","MANOR PARK CLOSE","TILEHURST","READING","READING","READING","A","A"
"{E4847FE9-60F2-4B81-B01F-35EB049F1CA3}","56000","1995-06-23 00:00","RG30 4LU","T","N","F","52","","ELVASTON WAY","TILEHURST","READING","READING","READING","A","A"
"{EF737BBC-97B5-4D6A-A126-B9314AA4E3EB}","39000","1995-01-27 00:00","RG30 1HP","T","N","F","659","","OXFORD ROAD","READING","READING","READING","READING","A","A"
"{82754A18-0FD7-4EE6-B622-CEDAEE1423A5}","57000","1995-03-31 00:00","RG30 3QS","S","N","F","80","","VIRGINIA WAY","READING","READING","READING","READING","A","A"
"{BCD23045-D2F0-40E1-A403-D3AA34E15B04}","93000","1995-03-24 00:00","RG30 4RT","S","N","F","15","","WOODLAND DRIVE","TILEHURST","READING","READING","READING","A","A"
"{425E4829-D4D3-4300-8E53-D6031BC461B1}","58500","1995-08-31 00:00","RG30 4DY","T","N","F","52","","GAIRN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{71FBBBBE-7F50-4E05-B7AE-360DF655C54C}","75500","1995-05-19 00:00","RG30 6XA","S","N","F","32","","WEALD RISE","TILEHURST","READING","READING","READING","A","A"
"{E2B6756F-F4FE-449C-8A62-36115623CA56}","53000","1995-11-17 00:00","RG30 1BJ","T","N","F","20","","SALISBURY ROAD","READING","READING","READING","READING","A","A"
"{143C13DE-1209-47FD-94F4-3613EE9D6E21}","40000","1995-03-14 00:00","RG30 2QJ","S","N","F","69","","SHAFTESBURY ROAD","READING","READING","READING","READING","A","A"
"{A95EA054-365C-4AD0-9165-A1387C5BA3FF}","51000","1995-04-21 00:00","RG30 1DA","T","N","F","57","","CURZON STREET","READING","READING","READING","READING","A","A"
"{164E8368-D62B-4CEC-93D9-9300ACFD0B57}","65000","1995-10-20 00:00","RG30 3PL","S","N","F","26","","GREENCROFT GARDENS","READING","READING","NEWBURY","BERKSHIRE","A","A"
"{EE707749-C7D9-4CBF-84B5-9DB3D4E90B2A}","56000","1995-09-29 00:00","RG30 2LY","F","N","L","208","FLAT 5","TILEHURST ROAD","","READING","READING","READING","A","A"
"{F424B40B-5948-401C-A789-A6159DF0EF97}","77000","1995-07-28 00:00","RG30 6AH","D","N","F","8","","BROOMFIELD ROAD","TILEHURST","READING","READING","READING","A","A"
"{8B0B8709-39AA-4627-9C5C-A61FE67915C1}","119000","1995-05-18 00:00","RG30 4PS","D","N","F","2","","MANOR PARK CLOSE","TILEHURST","READING","READING","READING","A","A"
"{9F111F44-9998-4313-B24A-A621097F041A}","55000","1995-11-14 00:00","RG30 2ET","F","N","L","17","","BURRCROFT COURT","READING","READING","READING","READING","A","A"
"{6F36C5A4-383B-4E75-8F43-572B689ADD1B}","45000","1995-12-18 00:00","RG30 2PP","T","N","F","18","","STRATHY CLOSE","READING","READING","READING","READING","A","A"
"{9ECCF08E-5F34-4E3A-AA2B-40AE4EA22A37}","110000","1995-06-02 00:00","RG30 3UA","S","Y","F","HOPSCOTCH COTTAGE","","SCHOOL ROAD","BURGHFIELD","READING","NEWBURY","BERKSHIRE","A","A"
"{46DF2A6F-2EC2-4CC1-B7F8-96B0FC3D7EA8}","53000","1995-02-24 00:00","RG30 4DX","T","N","F","3","","GAIRN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{7C33332E-C6FF-4AE3-BAA8-57394D1D9CDA}","53750","1995-09-29 00:00","RG30 2EJ","T","N","F","17","","KENT ROAD","READING","READING","READING","READING","A","A"
"{1B096A87-87B9-4F28-B070-5AD744D6B545}","27000","1995-10-27 00:00","RG30 6TX","T","N","F","18","","RINGWOOD ROAD","TILEHURST","READING","READING","READING","A","A"
"{658703B8-E5E1-4BFE-B753-5020ADAFFB04}","162500","1995-06-30 00:00","RG30 3TN","D","N","F","HAREWOOD","","THEALE ROAD","BURGHFIELD","READING","NEWBURY","BERKSHIRE","A","A"
"{5AD1AA62-9FE3-401B-A3BB-AD65C0350F3A}","58950","1995-09-29 00:00","RG30 2RE","S","N","F","92","","BEECHAM ROAD","READING","READING","READING","READING","A","A"
"{8F3BBE6B-3848-4865-BCE5-A18E5B144F07}","59950","1995-09-29 00:00","RG30 6HZ","T","N","F","11","","MIDWINTER CLOSE","TILEHURST","READING","READING","READING","A","A"
"{C2F76094-882A-4D6B-8C68-96D92F6782E7}","41000","1995-10-27 00:00","RG30 2LG","F","N","L","37","","GROVELAND PLACE","READING","READING","READING","READING","A","A"
"{887CC912-2FCF-4132-85A7-9A6FD0BEC30B}","58000","1995-02-17 00:00","RG30 3HS","T","N","F","113","","HATFORD ROAD","READING","READING","READING","READING","A","A"
"{E743760A-1687-4D39-AE68-B10426A0108F}","144500","1995-12-01 00:00","RG30 4QB","D","N","F","99","","FAIRWAY AVENUE","TILEHURST","READING","NEWBURY","BERKSHIRE","A","A"
"{F1C5760A-A665-4546-B371-BE3EFC2FCE33}","66500","1995-02-28 00:00","RG30 3NG","S","N","F","4","","AINSDALE CRESCENT","READING","READING","READING","READING","A","A"
"{9F21B7F6-CF0E-4757-9E39-481C26A26308}","60000","1995-07-05 00:00","RG30 2PJ","S","N","F","23","","CRAIG AVENUE","READING","READING","READING","READING","A","A"
"{C7DC79E0-AE86-4304-ADA3-579436F04A8B}","54000","1995-08-30 00:00","RG30 6HY","S","N","F","91","","COALPORT WAY","TILEHURST","READING","READING","READING","A","A"
"{D8540796-904D-420F-A187-D15FD868EA35}","65000","1995-08-25 00:00","RG30 6NF","S","N","F","7","","HIRSTWOOD","TILEHURST","READING","READING","READING","A","A"
"{96EC2CE7-C16B-48A3-8E35-44A65EEDC4CB}","110000","1995-09-29 00:00","RG30 4SD","D","N","F","3A","","KESWICK CLOSE","TILEHURST","READING","READING","READING","A","A"
"{AF010741-06BB-400B-8252-5079538DA373}","33950","1995-02-17 00:00","RG30 2HY","F","N","L","40","","ROWE COURT","READING","READING","READING","READING","A","A"
"{5F0DA589-6653-4DD8-8323-C201D8A5024E}","42500","1995-05-05 00:00","RG30 2UN","T","N","F","4","","ALBANY ROAD","READING","READING","READING","READING","A","A"
"{74CA7011-B794-42D8-87DD-CA73D128C14C}","28000","1995-09-11 00:00","RG30 2UJ","F","N","L","24","FLAT 1","PRINCE OF WALES AVENUE","READING","READING","READING","READING","A","A"
"{19CCAD8D-CE0D-40CD-89F8-44D16D162835}","59999","1995-12-12 00:00","RG30 3JB","S","N","F","43","","HATFORD ROAD","READING","READING","READING","READING","A","A"
"{787350B9-FCDC-4957-9D27-BB01459279CE}","62500","1995-03-31 00:00","RG30 4TU","T","N","F","3","","GRATWICKE ROAD","TILEHURST","READING","READING","READING","A","A"
"{263E0FCF-BFF9-49B1-8B58-CA9191D95259}","52000","1995-02-28 00:00","RG30 4DY","T","N","F","12","","GAIRN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{E19BD85B-375C-4CBB-944A-BB0EA6DEA395}","69950","1995-06-09 00:00","RG30 2ET","F","Y","L","40","","BURRCROFT COURT","READING","READING","READING","READING","A","A"
"{C9C27108-C981-472B-A03D-DB40851A17F9}","55000","1995-01-24 00:00","RG30 6AG","T","N","F","331","","NORCOT ROAD","TILEHURST","READING","READING","READING","A","A"
"{48E8382D-BAEE-4041-A5CD-82E55BC10F7E}","42000","1995-03-03 00:00","RG30 1BY","F","Y","L","33","FLAT 4","BARNWOOD CLOSE","READING","READING","READING","READING","A","A"
"{A6B5BFB2-B368-4A59-B321-0939203A6C37}","38600","1995-11-10 00:00","RG30 2QJ","S","N","F","63","","SHAFTESBURY ROAD","READING","READING","READING","READING","A","A"
"{F2828205-2A5B-400A-8EF0-8D97E979EE56}","59950","1995-06-02 00:00","RG30 2PG","S","N","F","5","","OSBORNE ROAD","READING","READING","READING","READING","A","A"
"{C4FE410C-D042-4B46-8590-05B3D7B3BE8D}","69950","1995-09-18 00:00","RG30 2ET","F","Y","L","37","","BURRCROFT COURT","READING","READING","READING","READING","A","A"
"{C881942C-6C33-4E4C-8830-E2720AE12633}","51500","1995-12-08 00:00","RG30 1DG","T","N","F","91","","CATHERINE STREET","READING","READING","READING","READING","A","A"
"{DB74E3E3-FA9E-4A15-BCF4-DEE25729046E}","52000","1995-05-18 00:00","RG30 2PG","S","N","F","14","","OSBORNE ROAD","READING","READING","READING","READING","A","A"
"{7AC11A94-05B6-4DC0-9E7A-0CDBC759ABB1}","58000","1995-11-24 00:00","RG30 6BQ","T","N","F","40","","POTTERY ROAD","TILEHURST","READING","READING","READING","A","A"
"{79EE2288-9211-4625-B4D4-23C96DE825A5}","66000","1995-12-04 00:00","RG30 2UE","S","N","F","87","","CONNAUGHT ROAD","READING","READING","READING","READING","A","A"
"{833686C2-35B1-4671-B195-203D15A0156C}","59000","1995-09-26 00:00","RG30 4AU","S","N","F","6","","ELAN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{8A43C182-99FD-4446-9348-E28F3FBB10A5}","50500","1995-08-07 00:00","RG30 1DA","T","N","F","48","","CURZON STREET","READING","READING","READING","READING","A","A"
"{709DBD89-4C6B-417F-83AB-05DC64C8D908}","50750","1995-02-22 00:00","RG30 1DE","T","N","F","5","","BERESFORD ROAD","READING","READING","READING","READING","A","A"
"{D601E65C-E9A0-4596-ADD9-E614CBFF4AB7}","30000","1995-06-09 00:00","RG30 2XB","T","N","F","181","","CRANBURY ROAD","READING","READING","READING","READING","A","A"
"{012EE138-F762-40E1-81AD-09788DE2C718}","55750","1995-03-03 00:00","RG30 6XG","T","N","F","213","","THIRLMERE AVENUE","TILEHURST","READING","READING","READING","A","A"
"{5019DF71-96B4-4630-89DC-E617D4F6A14F}","215000","1995-06-20 00:00","RG30 3XT","D","N","F","4","","PINGEWOOD CLOSE","BURGHFIELD","READING","NEWBURY","BERKSHIRE","A","A"
"{297036B7-6AF4-48FA-827A-205F065D0C7F}","48500","1995-08-22 00:00","RG30 2PE","S","N","F","40","","BRISBANE ROAD","READING","READING","READING","READING","A","A"
"{B6B41189-930F-4A76-A2D0-15AB7E758123}","68000","1995-09-15 00:00","RG30 4SY","S","N","F","32","","BRAN CLOSE","TILEHURST","READING","READING","READING","A","A"
"{D34B86D0-AA66-4FF9-93E2-DF16CC2B2C65}","59250","1995-03-10 00:00","RG30 4LH","T","N","F","27","","HARDWICK ROAD","TILEHURST","READING","READING","READING","A","A"
"{5D2F0F40-AF33-4133-AAEB-917A41FC6306}","53950","1995-01-06 00:00","RG30 3LA","S","N","F","23","","ASHAMPSTEAD ROAD","READING","READING","READING","READING","A","A"
"{1CA32F14-32B6-4C47-870C-10AC177EA4D3}","38500","1995-09-27 00:00","RG30 6BW","F","N","L","11","","TYLERS PLACE","TILEHURST","READING","READING","READING","A","A"
"{B21ADA45-E2B5-4C96-A740-0992FE1ADEEC}","55500","1995-10-26 00:00","RG30 6DA","S","N","F","99","","WEALDEN WAY","TILEHURST","READING","READING","READING","A","A"
"{723CD479-AEA5-4B1F-BDD7-20762066EC7A}","55250","1995-08-25 00:00","RG30 6ET","T","N","F","9","","MINTON CLOSE","TILEHURST","READING","READING","READING","A","A"
"{CA94B375-067C-4706-ABAF-195A2C3E4467}","25500","1995-09-21 00:00","RG30 2UP","T","N","F","54","","CONNAUGHT ROAD","READING","READING","READING","READING","A","A"
"{F8731BB9-9807-4A45-931E-8DEF7510FB7B}","51000","1995-07-14 00:00","RG30 1LF","T","N","F","53","","SHERWOOD STREET","READING","READING","READING","READING","A","A"
"{44D5B589-CEAA-464B-98FD-DBB101579FD6}","34000","1995-02-27 00:00","RG30 4UA","S","N","F","40","","RECREATION ROAD","TILEHURST","READING","READING","READING","A","A"
"{0FDE105F-9DEF-4237-82CF-09ABE7D844E6}","65500","1995-11-17 00:00","RG30 4NE","T","N","F","14","","COMBE ROAD","TILEHURST","READING","READING","READING","A","A"
"{EF8500D9-4AA9-4080-9551-146A109D5AD0}","40000","1995-09-28 00:00","RG30 1LW","T","N","F","14","","THORNTON MEWS","READING","READING","READING","READING","A","A"
